index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
77,The Hill/HarrisX,9/21/2020,2803,1.9,45,40,national,national,2020,D,national,63
78,Reuters/Ipsos,9/22/2020,889,3.7,50,42,national,national,2020,D,national,64
79,Rasmussen Reports,9/22/2020,3000,2.5,48,47,national,national,2020,D,national,65
80,CNBC/Change Research (D)*,9/20/2020,1430,2.6,51,42,national,national,2020,D,national,66
81,Quinnipiac,9/21/2020,1302,2.7,52,42,national,national,2020,D,national,67
82,JTN/RMG Research*,9/19/2020,773,2.8,50,44,national,national,2020,D,national,68
83,IBD/TIPP,9/19/2020,962,3.3,50,44,national,national,2020,D,national,69
84,NBC News/Wall St. Jrnl,9/16/2020,1000,3.1,51,43,national,national,2020,D,national,70
85,Economist/YouGov,9/15/2020,1062,3.8,51,42,national,national,2020,D,national,71
86,NPR/PBS/Marist,9/16/2020,723,4.3,52,43,national,national,2020,D,national,72
87,Rasmussen Reports,9/15/2020,2500,2,46,47,national,national,2020,D,national,73
88,Reuters/Ipsos,9/15/2020,859,3.8,50,41,national,national,2020,D,national,74
89,The Hill/HarrisX,9/14/2020,3758,1.6,45,39,national,national,2020,D,national,75
90,JTN/RMG Research*,9/12/2020,941,2.8,48,43,national,national,2020,D,national,76
91,FOX News,9/10/2020,1191,2.5,51,46,national,national,2020,D,national,77
92,Economist/YouGov,9/8/2020,1057,3.8,52,43,national,national,2020,D,national,78
93,USC Dornsife,9/13/2020,2648,,52,42,national,national,2020,D,national,79
94,The Hill/HarrisX,9/8/2020,2832,1.8,47,39,national,national,2020,D,national,80
95,CNBC/Change Research (D)*,9/6/2020,1902,2.3,49,43,national,national,2020,D,national,81
96,Monmouth*,9/8/2020,758,3.6,51,44,national,national,2020,D,national,82
97,Reuters/Ipsos,9/8/2020,823,3.9,52,40,national,national,2020,D,national,83
98,Rasmussen Reports,9/8/2020,2500,2,48,46,national,national,2020,D,national,84
99,CBS News/YouGov,9/4/2020,2433,,52,42,national,national,2020,D,national,85
100,USC Dornsife,9/6/2020,2588,,52,42,national,national,2020,D,national,86
101,Harvard-Harris,9/2/2020,,,53,47,national,national,2020,D,national,87
102,Economist/YouGov,9/1/2020,1207,3.6,51,40,national,national,2020,D,national,88
103,IBD/TIPP,9/1/2020,1033,,49,41,national,national,2020,D,national,89
104,CNN,9/1/2020,997,4,51,43,national,national,2020,D,national,90
105,Emerson,8/31/2020,1567,2.4,49,47,national,national,2020,D,national,91
106,Reuters/Ipsos,9/1/2020,1089,3.4,47,40,national,national,2020,D,national,92
107,The Hill/HarrisX,8/31/2020,2834,1.8,46,40,national,national,2020,D,national,93
108,USA Today/Suffolk,8/31/2020,1000,3.1,50,43,national,national,2020,D,national,94
109,Quinnipiac,8/31/2020,1081,3,52,42,national,national,2020,D,national,95
110,Rasmussen Reports,9/1/2020,2500,2,49,45,national,national,2020,D,national,96
111,Grinnell/Selzer,8/30/2020,827,3.4,49,41,national,national,2020,D,national,97
112,The Hill/HarrisX,8/28/2020,2862,1.8,47,38,national,national,2020,D,national,98
113,Economist/YouGov,8/25/2020,1254,3.8,50,41,national,national,2020,D,national,99
114,The Hill/HarrisX,8/25/2020,2861,1.8,47,38,national,national,2020,D,national,100
115,Rasmussen Reports,8/25/2020,2500,2,46,45,national,national,2020,D,national,101
116,CNBC/Change Research (D)*,8/23/2020,2362,2,51,43,national,national,2020,D,national,102
117,CBS News/YouGov,8/22/2020,934,3.7,52,42,national,national,2020,D,national,103
118,Economist/YouGov,8/18/2020,1246,3.4,50,40,national,national,2020,D,national,104
119,The Hill/HarrisX,8/18/2020,2840,1.8,46,38,national,national,2020,D,national,105
120,Rasmussen Reports,8/18/2020,2500,2,48,44,national,national,2020,D,national,106
121,The Hill/HarrisX,8/14/2020,2823,1.8,45,39,national,national,2020,D,national,107
122,CNN,8/15/2020,987,4,50,46,national,national,2020,D,national,108
123,ABC News/Wash Post,8/15/2020,707,,54,44,national,national,2020,D,national,109
124,CBS News/YouGov,8/14/2020,2152,2.4,52,42,national,national,2020,D,national,110
125,NBC News/Wall St. Jrnl,8/12/2020,900,3.3,50,41,national,national,2020,D,national,111
126,FOX News,8/12/2020,1000,3,49,42,national,national,2020,D,national,112
127,Economist/YouGov,8/11/2020,1208,3.6,49,39,national,national,2020,D,national,113
128,The Hill/HarrisX,8/11/2020,2828,1.8,44,40,national,national,2020,D,national,114
129,CNBC/Change Research (D)*,8/9/2020,2143,2.1,50,44,national,national,2020,D,national,115
130,Monmouth*,8/10/2020,785,3.5,51,41,national,national,2020,D,national,116
131,Rasmussen Reports,8/11/2020,2500,2,49,43,national,national,2020,D,national,117
132,NPR/PBS/Marist,8/11/2020,1108,3.6,53,42,national,national,2020,D,national,118
133,The Hill/HarrisX,8/5/2020,2850,1.8,43,40,national,national,2020,D,national,119
134,GU Politics/Battleground,8/6/2020,1000,3.1,53,40,national,national,2020,D,national,120
135,Economist/YouGov,8/4/2020,1229,3.3,49,40,national,national,2020,D,national,121
136,Rasmussen Reports,8/4/2020,2500,2,48,45,national,national,2020,D,national,122
137,Emerson,7/30/2020,964,3.1,50,46,national,national,2020,D,national,123
138,Economist/YouGov,7/28/2020,1260,3.4,49,40,national,national,2020,D,national,124
139,IBD/TIPP,7/28/2020,1160,3.1,48,41,national,national,2020,D,national,125
140,Rasmussen Reports,7/28/2020,2500,2,48,42,national,national,2020,D,national,126
141,CNBC/Change Research (D)*,7/26/2020,1039,3,51,42,national,national,2020,D,national,127
142,CBS News/YouGov,7/24/2020,1401,,51,41,national,national,2020,D,national,128
143,Harvard-Harris,7/23/2020,1932,,55,45,national,national,2020,D,national,129
144,Economist/YouGov,7/21/2020,1222,3.2,48,41,national,national,2020,D,national,130
145,Rasmussen Reports,7/21/2020,2500,2,47,45,national,national,2020,D,national,131
146,The Hill/HarrisX,7/20/2020,2829,1.8,45,38,national,national,2020,D,national,132
147,FOX News,7/15/2020,1104,3,49,41,national,national,2020,D,national,133
148,ABC News/Wash Post,7/15/2020,673,,54,44,national,national,2020,D,national,134
149,Economist/YouGov,7/14/2020,1252,3.3,49,40,national,national,2020,D,national,135
150,CNBC/Change Research (D)*,7/12/2020,1258,2.8,51,41,national,national,2020,D,national,136
151,Rasmussen Reports,7/14/2020,1500,2,47,44,national,national,2020,D,national,137
152,Quinnipiac,7/13/2020,1273,2.8,52,37,national,national,2020,D,national,138
153,NBC News/Wall St. Jrnl,7/12/2020,900,3.3,51,40,national,national,2020,D,national,139
154,Economist/YouGov,7/7/2020,1165,3.6,49,40,national,national,2020,D,national,140
155,Rasmussen Reports,7/7/2020,1500,2.5,50,40,national,national,2020,D,national,141
156,The Hill/HarrisX,7/4/2020,933,3.2,43,39,national,national,2020,D,national,142
157,Economist/YouGov,6/30/2020,1198,3.4,49,40,national,national,2020,D,national,143
158,IBD/TIPP,6/30/2020,1005,3.1,48,40,national,national,2020,D,national,144
159,Monmouth,6/30/2020,733,3.6,53,41,national,national,2020,D,national,145
160,CNBC/Change Research (D),6/28/2020,1663,1.6,49,41,national,national,2020,D,national,146
161,USA Today/Suffolk,6/29/2020,1000,3.1,53,41,national,national,2020,D,national,147
162,NPR/PBS/Marist,6/24/2020,1515,3.5,52,44,national,national,2020,D,national,148
163,The Hill/HarrisX,6/23/2020,951,3.2,43,39,national,national,2020,D,national,149
164,Economist/YouGov,6/23/2020,1230,3.3,49,41,national,national,2020,D,national,150
165,CNBC,6/22/2020,800,3.5,47,38,national,national,2020,D,national,151
166,NY Times/Siena,6/22/2020,1337,3,50,36,national,national,2020,D,national,152
167,Harvard-Harris,6/18/2020,,,56,44,national,national,2020,D,national,153
168,Economist/YouGov,6/16/2020,1160,3.5,50,41,national,national,2020,D,national,154
169,FOX News,6/16/2020,1343,2.5,50,38,national,national,2020,D,national,155
170,Quinnipiac,6/15/2020,1332,2.7,49,41,national,national,2020,D,national,156
171,CNBC/Change Research (D),6/12/2020,1250,2.8,51,41,national,national,2020,D,national,157
172,Economist/YouGov,6/9/2020,1241,3.4,49,41,national,national,2020,D,national,158
173,CNN,6/5/2020,1125,3.6,55,41,national,national,2020,D,national,159
174,NPR/PBS/Marist,6/3/2020,958,4,50,43,national,national,2020,D,national,160
175,Emerson,6/3/2020,1431,2.5,53,47,national,national,2020,D,national,161
176,The Hill/HarrisX,6/4/2020,2827,1.8,47,37,national,national,2020,D,national,162
177,IBD/TIPP,6/3/2020,964,2.9,45,42,national,national,2020,D,national,163
178,NBC News/Wall St. Jrnl,6/2/2020,1000,3.1,49,42,national,national,2020,D,national,164
179,Economist/YouGov,6/2/2020,1244,3.2,47,40,national,national,2020,D,national,165
180,CNBC,5/31/2020,1457,2.6,48,41,national,national,2020,D,national,166
181,Monmouth,6/1/2020,742,3.6,52,41,national,national,2020,D,national,167
182,CBS News/YouGov,6/1/2020,1486,2.6,47,43,national,national,2020,D,national,168
183,ABC News/Wash Post,5/28/2020,835,4,53,43,national,national,2020,D,national,169
184,Economist/YouGov,5/26/2020,1157,3.4,45,42,national,national,2020,D,national,170
185,FOX News,5/20/2020,1207,3,48,40,national,national,2020,D,national,171
186,Rasmussen Reports,5/19/2020,1000,3,48,43,national,national,2020,D,national,172
187,Economist/YouGov,5/19/2020,1235,3.2,47,42,national,national,2020,D,national,173
188,CNBC,5/17/2020,1424,2.6,48,45,national,national,2020,D,national,174
189,Quinnipiac,5/18/2020,1323,2.7,50,39,national,national,2020,D,national,175
190,The Hill/HarrisX,5/14/2020,950,3.2,42,41,national,national,2020,D,national,176
191,Harvard-Harris,5/14/2020,1854,2,53,47,national,national,2020,D,national,177
192,Economist/YouGov,5/12/2020,1175,3.4,47,43,national,national,2020,D,national,178
193,CNN,5/10/2020,1001,3.7,51,46,national,national,2020,D,national,179
194,Economist/YouGov,5/5/2020,1209,3.3,46,42,national,national,2020,D,national,180
195,CNBC,5/3/2020,1489,2.5,47,44,national,national,2020,D,national,181
196,Monmouth,5/4/2020,739,3.6,50,41,national,national,2020,D,national,182
197,CBS News/YouGov,5/1/2020,1671,2.5,49,43,national,national,2020,D,national,183
198,IBD/TIPP,4/29/2020,948,3.3,43,43,national,national,2020,D,national,184
199,Emerson,4/28/2020,1200,2.8,48,42,national,national,2020,D,national,185
200,Economist/YouGov,4/28/2020,1222,3.2,47,41,national,national,2020,D,national,186
201,USA Today/Suffolk,4/25/2020,1000,3,50,40,national,national,2020,D,national,187
202,Economist/YouGov,4/21/2020,1144,3.4,48,42,national,national,2020,D,national,188
203,The Hill/HarrisX,4/20/2020,958,3.2,42,40,national,national,2020,D,national,189
204,NBC News/Wall St. Jrnl,4/15/2020,900,3.3,49,42,national,national,2020,D,national,190
205,Harvard-Harris,4/16/2020,,,53,47,national,national,2020,D,national,191
206,Economist/YouGov,4/14/2020,1166,3.4,48,43,national,national,2020,D,national,192
207,Monmouth,4/7/2020,743,3.6,48,44,national,national,2020,D,national,193
208,FOX News,4/7/2020,1107,3,42,42,national,national,2020,D,national,194
209,Economist/YouGov,4/7/2020,1147,3.3,48,42,national,national,2020,D,national,195
210,CNBC,4/6/2020,604,4,44,39,national,national,2020,D,national,196
211,CNN,4/6/2020,875,3.9,53,42,national,national,2020,D,national,197
212,Quinnipiac,4/6/2020,2077,2.2,49,41,national,national,2020,D,national,198
213,IBD/TIPP,4/1/2020,980,3.2,47,41,national,national,2020,D,national,199
214,Economist/YouGov,3/31/2020,1194,3.2,46,42,national,national,2020,D,national,200
215,Grinnell/Selzer,3/30/2020,777,3.5,47,43,national,national,2020,D,national,201
216,Harvard-Harris,3/26/2020,2410,2,55,45,national,national,2020,D,national,202
217,ABC News/Wash Post,3/25/2020,845,3.5,49,47,national,national,2020,D,national,203
218,Economist/YouGov,3/24/2020,1170,3.4,46,42,national,national,2020,D,national,204
219,FOX News,3/24/2020,1011,3,49,40,national,national,2020,D,national,205
220,Monmouth,3/22/2020,754,3.6,48,45,national,national,2020,D,national,206
221,Emerson,3/19/2020,1100,2.9,53,47,national,national,2020,D,national,207
222,Economist/YouGov,3/17/2020,1129,3.5,48,41,national,national,2020,D,national,208
223,NBC News/Wall St. Jrnl,3/13/2020,900,3.3,52,43,national,national,2020,D,national,209
224,Economist/YouGov,3/10/2020,1191,2.9,47,43,national,national,2020,D,national,210
225,CNN,3/7/2020,1084,3.5,53,43,national,national,2020,D,national,211
226,Quinnipiac,3/8/2020,1261,2.8,52,41,national,national,2020,D,national,212
227,Harvard-Harris,2/28/2020,2592,,55,45,national,national,2020,D,national,213
228,IBD/TIPP,2/29/2020,839,3.5,49,46,national,national,2020,D,national,214
229,FOX News,2/26/2020,1000,3,49,41,national,national,2020,D,national,215
230,CBS News/YouGov,2/22/2020,10000,1.2,47,45,national,national,2020,D,national,216
231,ABC News/Wash Post,2/17/2020,913,4,52,45,national,national,2020,D,national,217
232,Emerson,2/18/2020,1250,2.7,48,52,national,national,2020,D,national,218
233,NBC News/Wall St. Jrnl,2/17/2020,900,3.3,52,44,national,national,2020,D,national,219
234,NPR/PBS/Marist,2/16/2020,1164,3.7,50,44,national,national,2020,D,national,220
235,Quinnipiac,2/9/2020,1519,2.5,50,43,national,national,2020,D,national,221
236,NBC News/Wall St. Jrnl,1/29/2020,1000,3.1,50,44,national,national,2020,D,national,222
237,IBD/TIPP,1/30/2020,856,3.3,49,48,national,national,2020,D,national,223
238,Emerson,1/23/2020,1128,2.8,50,50,national,national,2020,D,national,224
239,ABC News/Wash Post,1/23/2020,880,4,50,46,national,national,2020,D,national,225
240,LA Times/USC,1/28/2020,4869,2,49,40,national,national,2020,D,national,226
241,FOX News,1/22/2020,1005,3,50,41,national,national,2020,D,national,227
242,CNN,1/19/2020,1051,3.6,53,44,national,national,2020,D,national,228
243,IBD/TIPP,1/11/2020,846,3.3,48,46,national,national,2020,D,national,229
244,Emerson,12/17/2019,1222,2.7,52,48,national,national,2020,D,national,230
245,CNN,12/15/2019,888,4,49,44,national,national,2020,D,national,231
246,USA Today/Suffolk,12/14/2019,1000,3,41,44,national,national,2020,D,national,232
247,IBD/TIPP,12/14/2019,849,3.5,50,45,national,national,2020,D,national,233
248,FOX News,12/11/2019,1000,3,48,41,national,national,2020,D,national,234
249,Quinnipiac,12/9/2019,1553,2.5,51,42,national,national,2020,D,national,235
250,SurveyUSA,11/21/2019,3850,1.7,52,39,national,national,2020,D,national,236
251,Emerson,11/20/2019,1092,2.9,49,51,national,national,2020,D,national,237
252,NBC News/Wall St. Jrnl,10/30/2019,720,3.7,50,41,national,national,2020,D,national,238
253,ABC News/Wash Post,10/30/2019,876,4,56,39,national,national,2020,D,national,239
254,FOX News,10/30/2019,1040,3,51,39,national,national,2020,D,national,240
255,IBD/TIPP,10/31/2019,863,3.5,53,43,national,national,2020,D,national,241
256,Emerson,10/21/2019,1000,3,51,49,national,national,2020,D,national,242
257,CNN,10/20/2019,892,4,53,43,national,national,2020,D,national,243
258,SurveyUSA,10/16/2019,3080,2.1,52,41,national,national,2020,D,national,244
259,FOX News,10/8/2019,1003,3,50,40,national,national,2020,D,national,245
260,Quinnipiac,10/7/2019,1483,3.1,51,40,national,national,2020,D,national,246
261,IBD/TIPP,10/3/2019,863,3.5,51,44,national,national,2020,D,national,247
262,Rasmussen Reports,9/24/2019,1000,3,43,47,national,national,2020,D,national,248
263,Emerson,9/23/2019,1019,3,50,49,national,national,2020,D,national,249
264,FOX News,9/17/2019,1008,3,52,38,national,national,2020,D,national,250
265,SurveyUSA,9/16/2019,4520,1.6,49,41,national,national,2020,D,national,251
266,ABC News/Wash Post,9/5/2019,877,4,55,40,national,national,2020,D,national,252
267,IBD/TIPP,8/30/2019,848,3.5,54,42,national,national,2020,D,national,253
268,Emerson,8/26/2019,1458,2.5,54,46,national,national,2020,D,national,254
269,Quinnipiac,8/26/2019,1422,4.6,54,38,national,national,2020,D,national,255
270,FOX News,8/13/2019,1013,3,50,38,national,national,2020,D,national,256
271,SurveyUSA,8/5/2019,5459,1.6,50,42,national,national,2020,D,national,257
272,IBD/TIPP,8/1/2019,856,3.5,54,41,national,national,2020,D,national,258
273,Emerson,7/29/2019,1233,2.7,51,49,national,national,2020,D,national,259
274,FOX News,7/23/2019,1004,3,49,39,national,national,2020,D,national,260
275,NBC News/Wall St. Jrnl,7/9/2019,800,3.5,51,42,national,national,2020,D,national,261
276,Emerson,7/8/2019,1100,2.9,53,47,national,national,2020,D,national,262
277,ABC News/Wash Post,7/1/2019,875,4,53,43,national,national,2020,D,national,263
278,Rasmussen Reports,7/2/2019,4500,1.5,48,44,national,national,2020,D,national,264
279,Emerson,6/24/2019,1096,2.9,55,45,national,national,2020,D,national,265
280,FOX News,6/12/2019,1001,3,49,39,national,national,2020,D,national,266
281,Quinnipiac,6/10/2019,1214,3.5,53,40,national,national,2020,D,national,267
282,FOX News,5/14/2019,1001,3,49,38,national,national,2020,D,national,268
283,Emerson,5/13/2019,1006,3,54,46,national,national,2020,D,national,269
284,CNN,4/29/2019,470,5.5,51,45,national,national,2020,D,national,270
285,The Hill/HarrisX,4/26/2019,1000,3.1,43,37,national,national,2020,D,national,271
286,Politico/Morning Consult,4/21/2019,1992,2,42,34,national,national,2020,D,national,272
287,Emerson,4/14/2019,914,3.2,53,47,national,national,2020,D,national,273
288,PPP (D),3/28/2019,846,3.4,53,40,national,national,2020,D,national,274
289,Rasmussen Reports,3/21/2019,5000,1.5,49,44,national,national,2020,D,national,275
290,FOX News,3/20/2019,1002,3,47,40,national,national,2020,D,national,276
291,Emerson,3/18/2019,1153,2.8,55,45,national,national,2020,D,national,277
292,Emerson,2/16/2019,1000,3.3,55,45,national,national,2020,D,national,278
293,PPP (D),1/21/2019,760,3.6,53,41,national,national,2020,D,national,279
294,PPP (D),6/10/2018,679,3.8,53,39,national,national,2020,D,national,280
295,PPP (D),3/25/2018,846,3.4,56,39,national,national,2020,D,national,281
296,PPP (D),2/11/2018,687,3.7,51,42,national,national,2020,D,national,282
297,CNN,1/18/2018,918,3.8,57,40,national,national,2020,D,national,283
298,PPP (D),12/12/2017,862,3.3,54,40,national,national,2020,D,national,284
299,PPP (D),10/29/2017,572,4.1,56,38,national,national,2020,D,national,285
300,Emerson,10/14/2017,820,3.4,51,42,national,national,2020,D,national,286
301,PPP (D),9/25/2017,865,3.3,53,40,national,national,2020,D,national,287
302,PPP (D),8/21/2017,887,3.3,51,39,national,national,2020,D,national,288
303,PPP (D),7/17/2017,836,3.4,54,39,national,national,2020,D,national,289
304,PPP (D),6/11/2017,811,3.4,54,41,national,national,2020,D,national,290
305,PPP (D),5/14/2017,692,3.7,54,40,national,national,2020,D,national,291
306,PPP (D),4/18/2017,648,3.9,54,40,national,national,2020,D,national,292
307,PPP (D),3/28/2017,677,3.8,54,40,national,national,2020,D,national,293
0,Auburn Univ.,10/28/2020,853,4.4,39,58,Alabama,president,2020,R,president,0
1,Auburn Univ.,10/3/2020,1072,4,37,57,Alabama,president,2020,R,president,1
2,AL Daily News/Mason-Dixon,2/6/2020,625,4,38,58,Alabama,president,2020,R,president,2
0,NY Times/Siena*,10/14/2020,423,5.7,39,45,Alaska,president,2020,R,president,0
1,PPP (D),7/8/2020,1081,3,45,48,Alaska,president,2020,R,president,1
1,NBC News/Marist,11/1/2020,717,4.5,48,48,Arizona,president,2020,D,president,0
2,CNBC/Change Research (D),11/1/2020,409,,50,47,Arizona,president,2020,D,president,1
3,Reuters/Ipsos,11/1/2020,610,5,49,47,Arizona,president,2020,D,president,2
4,Emerson,10/31/2020,732,3.6,48,46,Arizona,president,2020,D,president,3
5,Rasmussen Reports,10/29/2020,800,3.5,45,49,Arizona,president,2020,D,president,4
6,NY Times/Siena*,10/30/2020,1252,3,49,43,Arizona,president,2020,D,president,5
7,Trafalgar Group (R)*,10/28/2020,1002,3,46,49,Arizona,president,2020,D,president,6
9,NBC News/Marist,11/1/2020,717,4.5,48,48,Arizona,president,2020,D,president,7
16,CNN*,10/30/2020,865,4.1,50,46,Arizona,president,2020,D,president,8
17,Reuters/Ipsos,10/27/2020,714,4,48,46,Arizona,president,2020,D,president,9
18,OH Predictive Insights*,10/25/2020,716,3.7,49,46,Arizona,president,2020,D,president,10
19,Susquehanna*,10/22/2020,500,4.3,46,47,Arizona,president,2020,D,president,11
20,Rasmussen Reports,10/19/2020,800,3.5,48,47,Arizona,president,2020,D,president,12
21,Reuters/Ipsos,10/21/2020,658,4,49,46,Arizona,president,2020,D,president,13
22,CNBC/Change Research (D),10/19/2020,232,,51,45,Arizona,president,2020,D,president,14
23,CBS News/YouGov,10/16/2020,1074,4.1,50,47,Arizona,president,2020,D,president,15
24,Reuters/Ipsos,10/14/2020,667,4,50,46,Arizona,president,2020,D,president,16
25,Monmouth*,10/13/2020,502,4.4,51,44,Arizona,president,2020,D,president,17
26,Trafalgar Group (R)*,10/8/2020,1087,2.9,44,48,Arizona,president,2020,D,president,18
27,OH Predictive Insights,10/8/2020,608,4,50,47,Arizona,president,2020,D,president,19
28,CNBC/Change Research (D),10/4/2020,296,,51,45,Arizona,president,2020,D,president,20
29,Reuters/Ipsos,10/7/2020,633,4.3,48,46,Arizona,president,2020,D,president,21
30,NY Times/Siena*,10/3/2020,655,4.2,49,41,Arizona,president,2020,D,president,22
31,USA Today/Suffolk*,9/30/2020,500,4.4,50,46,Arizona,president,2020,D,president,23
