index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
63,Marquette,3/28/2024,868.0,,48.0,52.0,general,general,2024,ongoing,general,
64,Economist/YouGov,3/19/2024,1510.0,3.4,44.0,43.0,general,general,2024,ongoing,general,
65,Rasmussen Reports,3/12/2024,1118.0,,41.0,47.0,general,general,2024,ongoing,general,
66,Economist/YouGov,3/12/2024,1367.0,3.5,43.0,42.0,general,general,2024,ongoing,general,
67,Yahoo News,3/11/2024,994.0,,45.0,43.0,general,general,2024,ongoing,general,
68,Emerson,3/6/2024,1350.0,2.6,45.0,43.0,general,general,2024,ongoing,general,
69,Economist/YouGov,3/5/2024,1450.0,3.2,41.0,43.0,general,general,2024,ongoing,general,
70,Wall Street Journal,2/28/2024,1500.0,2.5,42.0,46.0,general,general,2024,ongoing,general,
71,Economist/YouGov,2/27/2024,1498.0,3.2,44.0,43.0,general,general,2024,ongoing,general,
72,Economist/YouGov,2/20/2024,1360.0,3.2,43.0,41.0,general,general,2024,ongoing,general,
73,Emerson,2/14/2024,1225.0,2.7,42.0,44.0,general,general,2024,ongoing,general,
74,Economist/YouGov,2/13/2024,1470.0,3.1,44.0,42.0,general,general,2024,ongoing,general,
75,Economist/YouGov,2/6/2024,1399.0,3.0,45.0,42.0,general,general,2024,ongoing,general,
76,NBC News,1/30/2024,1000.0,3.1,45.0,49.0,general,general,2024,ongoing,general,
77,Economist/YouGov,1/30/2024,1486.0,2.9,42.0,42.0,general,general,2024,ongoing,general,
78,Emerson,1/29/2024,1260.0,,42.0,43.0,general,general,2024,ongoing,general,
79,Yahoo News,1/29/2024,1068.0,,44.0,43.0,general,general,2024,ongoing,general,
80,Economist/YouGov,1/23/2024,1497.0,2.8,43.0,42.0,general,general,2024,ongoing,general,
81,Newsnation,1/18/2024,1000.0,,43.0,44.0,general,general,2024,ongoing,general,
82,Economist/YouGov,1/16/2024,1472.0,2.8,42.0,42.0,general,general,2024,ongoing,general,
83,Economist/YouGov,1/9/2024,1417.0,2.9,44.0,43.0,general,general,2024,ongoing,general,
84,Rasmussen Reports,1/4/2024,1044.0,,40.0,49.0,general,general,2024,ongoing,general,
85,Economist/YouGov,1/2/2024,1343.0,3.0,42.0,44.0,general,general,2024,ongoing,general,
86,Economist/YouGov,12/18/2023,1336.0,3.2,43.0,42.0,general,general,2024,ongoing,general,
87,Yahoo News,12/18/2023,1026.0,,43.0,42.0,general,general,2024,ongoing,general,
88,Economist/YouGov,12/12/2023,1332.0,3.0,44.0,41.0,general,general,2024,ongoing,general,
89,Emerson,12/6/2023,1000.0,3.0,44.0,43.0,general,general,2024,ongoing,general,
90,Economist/YouGov,12/5/2023,1291.0,3.1,42.0,41.0,general,general,2024,ongoing,general,
91,Wall Street Journal,12/4/2023,1500.0,2.5,41.0,46.0,general,general,2024,ongoing,general,
92,Newsnation,11/27/2023,1090.0,,43.0,45.0,general,general,2024,ongoing,general,
93,Economist/YouGov,11/27/2023,1323.0,3.1,44.0,42.0,general,general,2024,ongoing,general,
94,Economist/YouGov,11/20/2023,1323.0,3.0,43.0,42.0,general,general,2024,ongoing,general,
95,Emerson,11/20/2023,1475.0,2.5,43.0,44.0,general,general,2024,ongoing,general,
96,Economist/YouGov,11/14/2023,1272.0,3.1,43.0,42.0,general,general,2024,ongoing,general,
97,NBC News,11/14/2023,1000.0,3.1,45.0,47.0,general,general,2024,ongoing,general,
98,Yahoo News,11/13/2023,1063.0,,42.0,44.0,general,general,2024,ongoing,general,
99,Economist/YouGov,11/7/2023,1313.0,,43.0,42.0,general,general,2024,ongoing,general,
100,CNN,11/2/2023,1271.0,,47.0,48.0,general,general,2024,ongoing,general,
101,Economist/YouGov,10/31/2023,1333.0,2.9,42.0,41.0,general,general,2024,ongoing,general,
102,Newsnation,10/24/2023,1000.0,,43.0,45.0,general,general,2024,ongoing,general,
103,Economist/YouGov,10/24/2023,1296.0,3.1,42.0,41.0,general,general,2024,ongoing,general,
104,Susquehanna,10/27/2023,1000.0,3.2,47.0,44.0,general,general,2024,ongoing,general,
105,Emerson,10/17/2023,1578.0,2.4,45.0,44.0,general,general,2024,ongoing,general,
106,Economist/YouGov,10/17/2023,1296.0,3.2,43.0,41.0,general,general,2024,ongoing,general,
107,Yahoo News,10/16/2023,1123.0,,43.0,43.0,general,general,2024,ongoing,general,
108,Economist/YouGov,10/10/2023,1319.0,3.1,42.0,41.0,general,general,2024,ongoing,general,
109,Economist/YouGov,10/3/2023,1368.0,3.0,44.0,43.0,general,general,2024,ongoing,general,
110,Economist/YouGov,9/26/2023,1293.0,3.2,43.0,40.0,general,general,2024,ongoing,general,
111,Newsnation,9/20/2023,1000.0,,41.0,46.0,general,general,2024,ongoing,general,
112,Economist/YouGov,9/19/2023,1303.0,3.0,41.0,43.0,general,general,2024,ongoing,general,
113,Emerson,9/18/2023,1125.0,2.8,43.0,44.0,general,general,2024,ongoing,general,
114,NBC News,9/19/2023,1000.0,3.1,46.0,45.0,general,general,2024,ongoing,general,
115,Economist/YouGov,9/12/2023,1334.0,3.0,44.0,42.0,general,general,2024,ongoing,general,
116,Economist/YouGov,9/5/2023,1329.0,3.1,43.0,42.0,general,general,2024,ongoing,general,
117,Wall Street Journal,8/30/2023,1500.0,,43.0,44.0,general,general,2024,ongoing,general,
118,Economist/YouGov,8/29/2023,1303.0,3.1,42.0,42.0,general,general,2024,ongoing,general,
119,Emerson,8/26/2023,1000.0,3.0,42.0,43.0,general,general,2024,ongoing,general,
120,Newsnation,8/25/2023,1000.0,,43.0,47.0,general,general,2024,ongoing,general,
121,Economist/YouGov,8/22/2023,1309.0,,45.0,42.0,general,general,2024,ongoing,general,
122,Economist/YouGov,8/15/2023,1321.0,3.1,44.0,42.0,general,general,2024,ongoing,general,
123,Economist/YouGov,8/8/2023,1178.0,3.1,44.0,42.0,general,general,2024,ongoing,general,
124,Economist/YouGov,8/1/2023,1324.0,3.0,42.0,43.0,general,general,2024,ongoing,general,
125,Economist/YouGov,7/25/2023,1306.0,3.0,42.0,39.0,general,general,2024,ongoing,general,
126,Newsnation,7/18/2023,1000.0,,42.0,45.0,general,general,2024,ongoing,general,
127,Economist/YouGov,7/18/2023,1315.0,3.0,42.0,38.0,general,general,2024,ongoing,general,
128,Economist/YouGov,7/11/2023,1296.0,2.9,42.0,40.0,general,general,2024,ongoing,general,
129,Economist/YouGov,7/5/2023,1350.0,,41.0,39.0,general,general,2024,ongoing,general,
130,Economist/YouGov,6/27/2023,1315.0,3.2,41.0,40.0,general,general,2024,ongoing,general,
131,Emerson,6/20/2023,1015.0,3.0,44.0,44.0,general,general,2024,ongoing,general,
132,NBC News,6/20/2023,1000.0,3.1,48.0,46.0,general,general,2024,ongoing,general,
133,Newsnation,5/26/2023,1000.0,,42.0,43.0,general,general,2024,ongoing,general,
134,Emerson,4/25/2023,1000.0,2.9,42.0,42.0,general,general,2024,ongoing,general,
135,Wall Street Journal,4/17/2023,1500.0,2.5,42.0,43.0,general,general,2024,ongoing,general,
136,Emerson,2/25/2023,1060.0,2.9,43.0,45.0,general,general,2024,ongoing,general,
137,Yahoo News**,2/6/2023,1063.0,,45.0,42.0,general,general,2024,ongoing,general,
138,NBC News,1/24/2023,810.0,,46.0,47.0,general,general,2024,ongoing,general,
139,Emerson,1/21/2023,1015.0,3.0,45.0,42.0,general,general,2024,ongoing,general,
140,Emerson,11/19/2022,1380.0,2.5,45.0,43.0,general,general,2024,ongoing,general,
0,Alabama Daily News*,10/29/2022,616.0,3.9,28.0,57.0,Alabama,senate,2022,R,senate,
1,Alabama Daily News*,,616.0,3.9,28.0,57.0,Alabama,senate,2022,R,senate,
0,Fabrizio/Anzalone,9/11/2022,500.0,4.4,,50.0,Alaska,senate,2022,NA or ongoing,senate,
1,Trafalgar Group (R)*,11/7/2022,1094.0,2.9,47.0,48.0,Arizona,senate,2022,D,senate,
2,Data for Progress (D)**,11/6/2022,1359.0,3.0,49.0,50.0,Arizona,senate,2022,D,senate,
3,FOX 10/InsiderAdvantage*,11/2/2022,550.0,4.2,48.0,48.0,Arizona,senate,2022,D,senate,
4,Remington Research (R)*,11/2/2022,1075.0,2.9,48.0,47.0,Arizona,senate,2022,D,senate,
6,Trafalgar Group (R)*,11/7/2022,1094.0,2.9,47.0,48.0,Arizona,senate,2022,D,senate,
7,Data for Progress (D)**,11/6/2022,1359.0,3.0,49.0,50.0,Arizona,senate,2022,D,senate,
10,Marist,11/2/2022,1015.0,4.3,50.0,47.0,Arizona,senate,2022,D,senate,
11,Emerson,11/1/2022,1000.0,3.0,48.0,48.0,Arizona,senate,2022,D,senate,
12,FOX News,10/30/2022,,,47.0,46.0,Arizona,senate,2022,D,senate,
13,OH Predictive Insights*,10/26/2022,600.0,4.0,48.0,46.0,Arizona,senate,2022,D,senate,
14,NY Times/Siena*,10/26/2022,604.0,4.4,51.0,45.0,Arizona,senate,2022,D,senate,
15,FOX 10/InsiderAdvantage*,10/25/2022,550.0,4.2,45.0,43.0,Arizona,senate,2022,D,senate,
16,Univision/Shaw u0026amp; Co.,10/26/2022,1000.0,3.1,44.0,40.0,Arizona,senate,2022,D,senate,
17,Daily Wire/Trafalgar,10/17/2022,1078.0,2.9,47.0,46.0,Arizona,senate,2022,D,senate,
18,Data for Progress (D)**,10/17/2022,893.0,3.0,47.0,47.0,Arizona,senate,2022,D,senate,
19,Federalist/Susquehanna*,10/18/2022,600.0,4.0,48.0,45.0,Arizona,senate,2022,D,senate,
20,KPHO-TV/HighGround*,10/13/2022,500.0,4.3,42.0,40.0,Arizona,senate,2022,D,senate,
21,FOX 10/InsiderAdvantage*,10/11/2022,550.0,4.4,46.0,42.0,Arizona,senate,2022,D,senate,
22,CBS News/YouGov,10/4/2022,1164.0,3.8,51.0,48.0,Arizona,senate,2022,D,senate,
23,CNN,10/2/2022,795.0,4.6,51.0,45.0,Arizona,senate,2022,D,senate,
24,FOX News,9/26/2022,,,47.0,42.0,Arizona,senate,2022,D,senate,
25,Arizona Republic/Suffolk*,9/25/2022,500.0,4.4,49.0,42.0,Arizona,senate,2022,D,senate,
26,Marist,9/22/2022,1076.0,3.9,50.0,45.0,Arizona,senate,2022,D,senate,
27,Data for Progress (D)**,9/19/2022,768.0,4.0,48.0,47.0,Arizona,senate,2022,D,senate,
28,Trafalgar Group (R)*,9/17/2022,1080.0,2.9,47.0,45.0,Arizona,senate,2022,D,senate,
29,Fabrizio/Anzalone*,9/15/2022,500.0,4.4,50.0,42.0,Arizona,senate,2022,D,senate,
30,Emerson,9/7/2022,627.0,3.9,47.0,45.0,Arizona,senate,2022,D,senate,
31,FOX 10/InsiderAdvantage*,9/7/2022,550.0,4.2,45.0,39.0,Arizona,senate,2022,D,senate,
32,Trafalgar Group (R)*,8/27/2022,1074.0,2.9,48.0,44.0,Arizona,senate,2022,D,senate,
33,FOX News,8/16/2022,1012.0,3.0,50.0,42.0,Arizona,senate,2022,D,senate,
2,USC Schwarzenegger,11/2/2022,802.0,3.5,63.0,37.0,California,senate,2022,D,senate,
3,KGTV-TV/SurveyUSA,10/10/2022,1013.0,4.4,56.0,34.0,California,senate,2022,D,senate,
2,Quinnipiac,10/23/2022,1879.0,2.3,56.0,41.0,Connecticut,senate,2022,D,senate,
3,The Hill/Emerson,10/21/2022,1000.0,3.0,53.0,40.0,Connecticut,senate,2022,D,senate,
4, CT Examiner/Fabrizio,10/13/2022,1200.0,2.8,49.0,44.0,Connecticut,senate,2022,D,senate,
5,WFSB-TV/CT Insider,9/21/2022,626.0,5.0,53.0,40.0,Connecticut,senate,2022,D,senate,
6,Quinnipiac,9/19/2022,1911.0,2.2,57.0,40.0,Connecticut,senate,2022,D,senate,
7,The Hill/Emerson,9/9/2022,1000.0,3.0,49.0,36.0,Connecticut,senate,2022,D,senate,
8,The Hill/Emerson,5/11/2022,1000.0,3.0,52.0,36.0,Connecticut,senate,2022,D,senate,
0,The Hill/Emerson*,10/24/2022,1000.0,3.0,49.0,39.0,Illinois,senate,2022,D,senate,
1,Chicago Sun-Times/PPP*,10/11/2022,770.0,3.5,50.0,36.0,Illinois,senate,2022,D,senate,
2,WGN-TV/Emerson,9/23/2022,1000.0,3.0,50.0,31.0,Illinois,senate,2022,D,senate,
3,The Hill/Emerson*,,1000.0,3.0,49.0,39.0,Illinois,senate,2022,D,senate,
0,Des Moines Register,11/3/2022,801.0,3.5,41.0,53.0,Iowa,senate,2022,R,senate,
1,Des Moines Register,10/12/2022,620.0,3.9,43.0,46.0,Iowa,senate,2022,R,senate,
2,Emerson,10/3/2022,959.0,3.1,38.0,49.0,Iowa,senate,2022,R,senate,
3,Des Moines Register,7/13/2022,597.0,4.0,39.0,47.0,Iowa,senate,2022,R,senate,
4,Des Moines Register,,801.0,3.5,41.0,53.0,Iowa,senate,2022,R,senate,
0,The Hill/Emerson,10/29/2022,1000.0,3.0,33.0,54.0,Kansas,senate,2022,R,senate,
1,The Hill/Emerson,9/18/2022,1000.0,3.0,33.0,45.0,Kansas,senate,2022,R,senate,
2,The Hill/Emerson,,1000.0,3.0,33.0,54.0,Kansas,senate,2022,R,senate,
0,Mason-Dixon,1/22/2022,625.0,4.0,39.0,55.0,Kentucky,senate,2022,R,senate,
1,Mason-Dixon,,625.0,4.0,39.0,55.0,Kentucky,senate,2022,R,senate,
0,PPP (D),10/11/2022,633.0,,16.0,53.0,Louisiana,senate,2022,R,senate,
0,Goucher College,9/12/2022,748.0,3.5,56.0,33.0,Maryland,senate,2022,D,senate,
1,Goucher College,,748.0,3.5,56.0,33.0,Maryland,senate,2022,D,senate,
1,Trafalgar Group (R)*,11/1/2022,1079.0,2.9,42.0,53.0,Missouri,senate,2022,R,senate,
2,KMOV-TV/SurveyUSA*,11/1/2022,791.0,4.1,41.0,50.0,Missouri,senate,2022,R,senate,
3,The Hill/Emerson,10/28/2022,1000.0,3.0,40.0,54.0,Missouri,senate,2022,R,senate,
4,Missouri Scout*,10/25/2022,1011.0,3.0,42.0,51.0,Missouri,senate,2022,R,senate,
6,Trafalgar Group (R)*,11/1/2022,1079.0,2.9,42.0,53.0,Missouri,senate,2022,R,senate,
7,KMOV-TV/SurveyUSA*,11/1/2022,791.0,4.1,41.0,50.0,Missouri,senate,2022,R,senate,
10,The Hill/Emerson,9/27/2022,1160.0,3.0,38.0,49.0,Missouri,senate,2022,R,senate,
11,KMOV-TV/SurveyUSA,9/18/2022,670.0,4.4,36.0,47.0,Missouri,senate,2022,R,senate,
12,Missouri Scout*,8/25/2022,1011.0,3.0,40.0,51.0,Missouri,senate,2022,R,senate,
13,SLU/YouGov,8/16/2022,900.0,3.6,38.0,49.0,Missouri,senate,2022,R,senate,
14,KMOV-TV/SurveyUSA*,7/27/2022,1591.0,3.0,30.0,36.0,Missouri,senate,2022,R,senate,
15,KMOV-TV/SurveyUSA,5/15/2022,1412.0,3.2,34.0,47.0,Missouri,senate,2022,R,senate,
1,The Hill/Emerson,10/31/2022,1000.0,3.0,57.0,39.0,New York,senate,2022,D,senate,
2,Trafalgar Group (R)*,10/31/2022,1198.0,2.9,51.0,40.0,New York,senate,2022,D,senate,
3,Data for Progress (D)**,10/28/2022,818.0,3.0,56.0,39.0,New York,senate,2022,D,senate,
5,The Hill/Emerson,10/31/2022,1000.0,3.0,57.0,39.0,New York,senate,2022,D,senate,
6,Trafalgar Group (R)*,10/31/2022,1198.0,2.9,51.0,40.0,New York,senate,2022,D,senate,
8,The Hill/Emerson,10/24/2022,1000.0,3.0,53.0,40.0,New York,senate,2022,D,senate,
9,WNYT-TV/SurveyUSA,10/18/2022,702.0,5.4,52.0,38.0,New York,senate,2022,D,senate,
10,Quinnipiac,10/16/2022,1617.0,2.4,54.0,42.0,New York,senate,2022,D,senate,
11,Marist,10/6/2022,900.0,4.4,52.0,39.0,New York,senate,2022,D,senate,
12,Siena,9/25/2022,655.0,3.9,55.0,36.0,New York,senate,2022,D,senate,
13,Emerson,7/28/2022,1000.0,3.0,53.0,31.0,New York,senate,2022,D,senate,
14,Siena,7/28/2022,806.0,3.5,56.0,35.0,New York,senate,2022,D,senate,
0,KOCO-TV*,10/28/2022,501.0,4.4,38.0,52.0,Oklahoma,senate,2022,R,senate,
1,Emerson,10/28/2022,1000.0,3.0,34.0,62.0,Oklahoma,senate,2022,R,senate,
2,KOCO-TV*,10/15/2022,500.0,4.4,36.0,52.0,Oklahoma,senate,2022,R,senate,
3,Sooner Poll*,10/6/2022,301.0,5.7,40.0,52.0,Oklahoma,senate,2022,R,senate,
4,Sooner Poll*,9/7/2022,402.0,4.9,35.0,52.0,Oklahoma,senate,2022,R,senate,
5,KOCO-TV*,,501.0,4.4,38.0,52.0,Oklahoma,senate,2022,R,senate,
0,South Dakota St.,10/10/2022,565.0,4.0,28.0,53.0,South Dakota,senate,2022,R,senate,
1,South Dakota St.,,565.0,4.0,28.0,53.0,South Dakota,senate,2022,R,senate,
0,Emerson*,10/28/2022,825.0,3.3,,50.0,Utah,senate,2022,NA or ongoing,senate,
1,OH Predictive Insights*,10/27/2022,600.0,4.0,,53.0,Utah,senate,2022,NA or ongoing,senate,
2,OH Predictive Insights*,10/6/2022,483.0,4.5,,47.0,Utah,senate,2022,NA or ongoing,senate,
3,Deseret News/Hinckley Inst.*,10/6/2022,773.0,3.5,,42.0,Utah,senate,2022,NA or ongoing,senate,
4,Deseret News/Hinckley Inst.*,9/21/2022,786.0,3.4,,37.0,Utah,senate,2022,NA or ongoing,senate,
5,Deseret News/Hinckley Inst.,7/18/2022,801.0,3.5,,41.0,Utah,senate,2022,NA or ongoing,senate,
6,Deseret News/Hinckley Inst.,6/15/2022,803.0,3.5,,41.0,Utah,senate,2022,NA or ongoing,senate,
7,Deseret News/Hinckley Inst.,6/4/2022,810.0,3.5,,41.0,Utah,senate,2022,NA or ongoing,senate,
8,Emerson*,,825.0,3.3,,50.0,Utah,senate,2022,NA or ongoing,senate,
0,Data for Progress (D)**,10/26/2022,1039.0,3.0,63.0,32.0,Vermont,senate,2022,D,senate,
1,Trafalgar Group (R),9/7/2022,1072.0,2.9,50.0,43.0,Vermont,senate,2022,D,senate,
2,Data for Progress (D)**,,1039.0,3.0,63.0,32.0,Vermont,senate,2022,D,senate,
0,Alabama Daily News*,10/29/2022,616.0,3.9,25.0,60.0,Alabama,governor,2022,R,governor,
1,Alabama Daily News*,,616.0,3.9,25.0,60.0,Alabama,governor,2022,R,governor,
0,Fabrizio/Anzalone,9/11/2022,500.0,4.4,41.0,59.0,Alaska,governor,2022,R,governor,
0,Univ. of Arkansas,10/31/2022,557.0,4.1,38.0,59.0,Arkansas,governor,2022,R,governor,
1,Talk Business/Hendrix College*,10/18/2022,835.0,3.8,41.0,51.0,Arkansas,governor,2022,R,governor,
2,Talk Business/Hendrix College*,9/12/2022,835.0,3.8,40.0,51.0,Arkansas,governor,2022,R,governor,
3,Univ. of Arkansas,,557.0,4.1,38.0,59.0,Arkansas,governor,2022,R,governor,
2,USC Schwarzenegger,11/2/2022,802.0,3.5,62.0,38.0,California,governor,2022,D,governor,
3,Berkeley IGS/LA Times,10/31/2022,5972.0,2.0,58.0,27.0,California,governor,2022,D,governor,
4,PPIC,10/23/2022,1111.0,5.1,55.0,36.0,California,governor,2022,D,governor,
5,KGTV-TV/SurveyUSA,10/10/2022,1013.0,4.4,57.0,35.0,California,governor,2022,D,governor,
6,Berkeley IGS/LA Times,9/27/2022,6939.0,2.5,53.0,32.0,California,governor,2022,D,governor,
7,PPIC,9/11/2022,1060.0,5.4,58.0,31.0,California,governor,2022,D,governor,
8,Berkeley IGS,8/15/2022,6321.0,2.4,55.0,31.0,California,governor,2022,D,governor,
1,Data for Progress (D)**,11/5/2022,1983.0,2.0,55.0,43.0,Colorado,governor,2022,D,governor,
2,Trafalgar Group (R)*,11/1/2022,1084.0,2.9,50.0,43.0,Colorado,governor,2022,D,governor,
3,The Hill/Emerson,10/29/2022,1000.0,3.0,54.0,41.0,Colorado,governor,2022,D,governor,
5,Data for Progress (D)**,11/5/2022,1983.0,2.0,55.0,43.0,Colorado,governor,2022,D,governor,
6,Trafalgar Group (R)*,11/1/2022,1084.0,2.9,50.0,43.0,Colorado,governor,2022,D,governor,
8,U. of Colorado/YouGov,10/19/2022,709.0,4.4,57.0,41.0,Colorado,governor,2022,D,governor,
9,Marist,10/6/2022,983.0,5.0,54.0,39.0,Colorado,governor,2022,D,governor,
10,Data for Progress (D)**,10/6/2022,1005.0,3.0,56.0,39.0,Colorado,governor,2022,D,governor,
11,Trafalgar Group (R)*,9/24/2022,1078.0,2.9,49.0,41.0,Colorado,governor,2022,D,governor,
12,The Hill/Emerson,9/19/2022,1000.0,3.0,53.0,36.0,Colorado,governor,2022,D,governor,
13,Trafalgar Group (R)*,8/19/2022,1087.0,2.9,47.0,42.0,Colorado,governor,2022,D,governor,
2,Quinnipiac,10/23/2022,1879.0,2.3,56.0,41.0,Connecticut,governor,2022,D,governor,
3,The Hill/Emerson,10/21/2022,1000.0,3.0,52.0,41.0,Connecticut,governor,2022,D,governor,
4, CT Examiner/Fabrizio,10/13/2022,1200.0,2.8,50.0,43.0,Connecticut,governor,2022,D,governor,
5,WFSB-TV/CT Insider,9/21/2022,626.0,5.0,55.0,40.0,Connecticut,governor,2022,D,governor,
6,Quinnipiac,9/19/2022,1911.0,2.2,57.0,40.0,Connecticut,governor,2022,D,governor,
7,The Hill/Emerson,9/9/2022,1000.0,3.0,49.0,38.0,Connecticut,governor,2022,D,governor,
8,Quinnipiac,5/23/2022,1660.0,2.4,51.0,43.0,Connecticut,governor,2022,D,governor,
9,The Hill/Emerson,5/11/2022,1000.0,3.0,51.0,38.0,Connecticut,governor,2022,D,governor,
0,The Hill/Emerson*,10/24/2022,1000.0,3.0,50.0,41.0,Illinois,governor,2022,D,governor,
1,Chicago Sun-Times/PPP*,10/11/2022,770.0,3.5,49.0,34.0,Illinois,governor,2022,D,governor,
2,WGN-TV/Emerson,9/23/2022,1000.0,3.0,51.0,36.0,Illinois,governor,2022,D,governor,
3,The Hill/Emerson*,,1000.0,3.0,50.0,41.0,Illinois,governor,2022,D,governor,
0,Des Moines Register*,11/3/2022,801.0,3.5,37.0,54.0,Iowa,governor,2022,R,governor,
1,Des Moines Register*,10/12/2022,620.0,3.9,35.0,52.0,Iowa,governor,2022,R,governor,
2,Emerson*,10/3/2022,959.0,3.1,36.0,53.0,Iowa,governor,2022,R,governor,
3,Des Moines Register*,7/13/2022,597.0,4.0,31.0,48.0,Iowa,governor,2022,R,governor,
4,Des Moines Register,3/2/2022,612.0,4.0,43.0,51.0,Iowa,governor,2022,R,governor,
5,Des Moines Register*,,801.0,3.5,37.0,54.0,Iowa,governor,2022,R,governor,
0,The Hill/Emerson*,10/29/2022,1000.0,3.0,46.0,43.0,Kansas,governor,2022,D,governor,
1,The Hill/Emerson*,9/18/2022,1000.0,3.0,45.0,43.0,Kansas,governor,2022,D,governor,
2,The Hill/Emerson*,,1000.0,3.0,46.0,43.0,Kansas,governor,2022,D,governor,
2,UNH*,11/6/2022,922.0,3.2,52.0,44.0,Maine,governor,2022,D,governor,
3,Bangor Daily News/SurveyUSA*,11/2/2022,1116.0,3.7,49.0,43.0,Maine,governor,2022,D,governor,
4,Pan Atlantic*,10/15/2022,800.0,3.5,49.0,39.0,Maine,governor,2022,D,governor,
5,Emerson*,9/20/2022,1164.0,2.8,53.0,41.0,Maine,governor,2022,D,governor,
6,UNH*,9/19/2022,694.0,3.7,53.0,39.0,Maine,governor,2022,D,governor,
7,MPRC (D),9/9/2022,814.0,3.4,49.0,38.0,Maine,governor,2022,D,governor,
8,Fabrizio/Anzalone,5/13/2022,500.0,4.4,51.0,46.0,Maine,governor,2022,D,governor,
9,Pan Atlantic,5/5/2022,824.0,3.4,46.0,42.0,Maine,governor,2022,D,governor,
10,Critical Insights,4/7/2022,622.0,3.9,42.0,39.0,Maine,governor,2022,D,governor,
2,UMass Amherst,10/26/2022,700.0,4.3,61.0,33.0,Maryland,governor,2022,D,governor,
3,Boston Globe/Suffolk,10/16/2022,500.0,4.4,56.0,33.0,Maryland,governor,2022,D,governor,
4,Boston Globe/Suffolk,9/13/2022,500.0,4.4,52.0,26.0,Maryland,governor,2022,D,governor,
5,WHDH-TV/Emerson,9/8/2022,708.0,3.6,52.0,34.0,Maryland,governor,2022,D,governor,
6,Boston Globe/Suffolk,7/23/2022,500.0,4.3,54.0,23.0,Maryland,governor,2022,D,governor,
7,UMass Lowell,6/15/2022,1000.0,4.0,61.0,30.0,Maryland,governor,2022,D,governor,
8,Emerson,5/4/2022,848.0,3.3,59.0,31.0,Maryland,governor,2022,D,governor,
9,Boston Globe/Suffolk,4/28/2022,651.0,3.8,54.0,27.0,Maryland,governor,2022,D,governor,
2,UMass Amherst,10/26/2022,700.0,4.3,61.0,33.0,Massachusetts,governor,2022,D,governor,
3,Boston Globe/Suffolk,10/16/2022,500.0,4.4,56.0,33.0,Massachusetts,governor,2022,D,governor,
4,Boston Globe/Suffolk,9/13/2022,500.0,4.4,52.0,26.0,Massachusetts,governor,2022,D,governor,
